"waze_alerts.starttime","waze_alerts.endtime","waze_alerts.city","waze_alerts.confidence","waze_alerts.country","waze_alerts.location_x","waze_alerts.location_y","waze_alerts.magvar","waze_alerts.pubmillis","waze_alerts.reliability","waze_alerts.reportrating","waze_alerts.roadtype","waze_alerts.street","waze_alerts.subtype","waze_alerts.type","waze_alerts.uuid","waze_alerts.date_id","waze_alerts.ppn_dttm","line_x","line_y","pubmillis","jarak","Waktu","weekday","hour","cluster"
"2017-10-19 02:14:00:000","2017-10-19 02:15:00:000","Jakarta Pusat","1","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:18:00:000","2017-10-19 02:19:00:000","Jakarta Pusat","2","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:11:00:000","2017-10-19 02:12:00:000","Jakarta Pusat","1","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:16:00:000","2017-10-19 02:17:00:000","Jakarta Pusat","2","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:13:00:000","2017-10-19 02:14:00:000","Jakarta Pusat","1","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:25:00:000","2017-10-19 02:26:00:000","Jakarta Pusat","4","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:20:00:000","2017-10-19 02:21:00:000","Jakarta Pusat","2","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:27:00:000","2017-10-19 02:28:00:000","Jakarta Pusat","4","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:22:00:000","2017-10-19 02:23:00:000","Jakarta Pusat","4","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:19:00:000","2017-10-19 02:20:00:000","Jakarta Pusat","2","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:24:00:000","2017-10-19 02:25:00:000","Jakarta Pusat","4","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:29:00:000","2017-10-19 02:30:00:000","Jakarta Pusat","4","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:26:00:000","2017-10-19 02:27:00:000","Jakarta Pusat","4","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:21:00:000","2017-10-19 02:22:00:000","Jakarta Pusat","3","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:21:00:000","2017-10-19 02:22:00:000","Jakarta Pusat","4","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:28:00:000","2017-10-19 02:29:00:000","Jakarta Pusat","4","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:23:00:000","2017-10-19 02:24:00:000","Jakarta Pusat","4","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 02:30:00:000","2017-10-19 02:31:00:000","Jakarta Pusat","5","ID","106.815044","-6.181518","81","1508378416531","10","3","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","49d7d7b3-3e93-3ead-b4ef-70ae9cc8e89d","20171019","20171019",106.815044,-6.181518,1508378416531,676.158406585611,2017-10-19 09:00:16,"Thurs",9,3
"2017-10-19 22:46:00:000","2017-10-19 22:47:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:51:00:000","2017-10-19 22:52:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:47:00:000","2017-10-19 22:48:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:52:00:000","2017-10-19 22:53:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:48:00:000","2017-10-19 22:49:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:49:00:000","2017-10-19 22:50:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:53:00:000","2017-10-19 22:54:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:56:00:000","2017-10-19 22:57:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:54:00:000","2017-10-19 22:55:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:50:00:000","2017-10-19 22:51:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:12:00:000","2017-10-19 23:13:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:00:00:000","2017-10-19 23:01:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:57:00:000","2017-10-19 22:58:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:55:00:000","2017-10-19 22:56:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:58:00:000","2017-10-19 22:59:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:13:00:000","2017-10-19 23:14:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:01:00:000","2017-10-19 23:02:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:05:00:000","2017-10-19 23:06:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 22:59:00:000","2017-10-19 23:00:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:02:00:000","2017-10-19 23:03:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:14:00:000","2017-10-19 23:15:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:09:00:000","2017-10-19 23:10:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:06:00:000","2017-10-19 23:07:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:03:00:000","2017-10-19 23:04:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:19:00:000","2017-10-19 23:20:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:16:00:000","2017-10-19 23:17:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:10:00:000","2017-10-19 23:11:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:22:00:000","2017-10-19 23:23:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:07:00:000","2017-10-19 23:08:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:15:00:000","2017-10-19 23:16:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:04:00:000","2017-10-19 23:05:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","5","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:28:00:000","2017-10-19 23:29:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:20:00:000","2017-10-19 23:21:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:17:00:000","2017-10-19 23:18:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:08:00:000","2017-10-19 23:09:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:33:00:000","2017-10-19 23:34:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:26:00:000","2017-10-19 23:27:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:31:00:000","2017-10-19 23:32:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:11:00:000","2017-10-19 23:12:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:24:00:000","2017-10-19 23:25:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:18:00:000","2017-10-19 23:19:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:29:00:000","2017-10-19 23:30:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:21:00:000","2017-10-19 23:22:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","6","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:38:00:000","2017-10-19 23:39:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:27:00:000","2017-10-19 23:28:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:36:00:000","2017-10-19 23:37:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:25:00:000","2017-10-19 23:26:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:34:00:000","2017-10-19 23:35:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:32:00:000","2017-10-19 23:33:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:30:00:000","2017-10-19 23:31:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:41:00:000","2017-10-19 23:42:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:43:00:000","2017-10-19 23:44:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
"2017-10-19 23:39:00:000","2017-10-19 23:40:00:000","Jakarta Pusat","0","ID","106.815003","-6.181527","76","1508453372118","7","2","2","Jatibaru","HAZARD_ON_ROAD_POT_HOLE","WEATHERHAZARD","37fe1a6a-86f2-340a-94dc-4b3807c07952","20171019","20171020",106.815003,-6.181527,1508453372118,674.803124264657,2017-10-20 05:49:32,"Fri",5,3
